Aston Martin,V8 Vantage,V8 - 4.7L 4735cc 289ci GAS MFI - 4 valve DOHC,"",4.7,8,Gas,,,,V8 Vantage,4.7L 4735CC V8 FI,V8 VANTAGE,V8-4735 4.7L,V8 Vantage,V8 - 4.7L 4735cc 289ci GAS MFI - 4 valve DOHC
Aston Martin,Rapide,V12 - 6.0L 5935cc GAS MFI - 4 valve DOHC,"",6.0,12,Gas,,,,Rapide,6.0L 5935CC V12 FI,RAPIDE,12-5935 6.0L,Rapide,V12 - 6.0L 5935cc GAS MFI - 4 valve DOHC
Aston Martin,DB9,V12 - 6.0L 5935cc GAS MFI - 4 valve DOHC,"",6.0,12,Gas,,,,DB9,6.0L 5935CC V12 FI,DB9,12-5935 6.0L,DB9,V12 - 6.0L 5935cc GAS MFI - 4 valve DOHC
Audi,A4 Premium Quattro (Can),4 Cylinders 2.0L Turbo DOHC(Can),autozone,2.0,4,,"",A4 Premium Quattro (Can),4 Cylinders 2.0L Turbo DOHC(Can),A4,2.0L 1984CC L4 FI Turbo VIN: CAEB,A4,4-1984 2.0L DOHC,A4,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAEB - 4 valve DOHC
Audi,A6 Premium Plus Quattro,4 Cylinders F 2.0L FI Turbo DOHC,autozone,2.0,4,,F,A6 Premium Plus Quattro,4 Cylinders F 2.0L FI Turbo DOHC,A6 Premium Plus,2.0L 1984CC L4 FI Turbo VIN: CAEB,A6,4-1984 2.0L DOHC,A6 Premium Plus,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAEB - 4 valve DOHC
Audi,A6 Premium Plus Quattro,6 Cylinders G 3.0L FI SC DOHC,autozone,3.0,6,,G,A6 Premium Plus Quattro,6 Cylinders G 3.0L FI SC DOHC,,,A6,V6-2995 3.0L DOHC,,
Audi,TT Premium Plus Quattro,4 Cylinders F 2.0L FI Turbo DOHC,autozone,2.0,4,,F,TT Premium Plus Quattro,4 Cylinders F 2.0L FI Turbo DOHC,TT Quattro S,2.0L 1984CC L4 FI Turbo VIN: CDMA,TT,4-1984 2.0L DOHC,TT Quattro S,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CDMA - 4 valve DOHC
Audi,A6 Quattro Premium Plus,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAEB - 4 valve DOHC,"",2.0,4,Gas,CAEB,A6 Quattro (Can),4 Cylinders 2.0L Turbo DOHC(Can),A6 Quattro Premium Plus,2.0L 1984CC L4 FI Turbo VIN: CAEB,A6,4-1984 2.0L DOHC,A6 Quattro Premium Plus,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAEB - 4 valve DOHC
Audi,A6 Quattro Premium Plus,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUA - 4 valve DOHC,"",3.0,6,Gas,CTUA,A6 Quattro (Can),6 Cylinders 3.0L FI SC DOHC(Can),A6 Quattro Premium Plus,3.0L 2995CC V6 FI Supercharged VIN: CTUA,A6,V6-2995 3.0L DOHC,A6 Quattro Premium Plus,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUA - 4 valve DOHC
Audi,TT Quattro Premium Plus,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CETA - 4 valve DOHC,"",2.0,4,Gas,CETA,TT Prestige Quattro,4 Cylinders F 2.0L FI Turbo DOHC,TT Quattro Premium Plus,2.0L 1984CC L4 FI Turbo VIN: CETA,TT,4-1984 2.0L DOHC,TT Quattro Premium Plus,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CETA - 4 valve DOHC
Audi,Q7 Sport Quattro (Can),6 Cylinders 3.0L FI SC DOHC(Can),autozone,3.0,6,,"",Q7 Sport Quattro (Can),6 Cylinders 3.0L FI SC DOHC(Can),Q7 Prestige,3.0L 2995CC V6 FI Supercharged VIN: CTWA,Q7,V6-2995 3.0L DOHC,Q7 TDI Prestige,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CNRB - 4 valve DOHC
Audi,A5 Quattro Cabriolet,4 Cylinders 2.0L Turbo FFV DOHC,autozone,2.0,4,Flex,"",A5 Quattro Cabriolet,4 Cylinders 2.0L Turbo FFV DOHC,A5 Quattro Cabriolet,2.0L 1984CC L4 FI Turbo VIN: CPMA-Flex,A5,4-1984 2.0L DOHC,A5 Quattro Cabriolet,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC
Audi,A5 Quattro Cabriolet,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC,"",2.0,4,Flex,CPMA,A5 Quattro Cabriolet,4 Cylinders F 2.0L FI Turbo DOHC,A5 Quattro Cabriolet,2.0L 1984CC L4 FI Turbo VIN: CPMA-Flex,A5,4-1984 2.0L DOHC,A5 Quattro Cabriolet,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC
Audi,A5 Quattro Cabriolet,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAEB - 4 valve DOHC,"",2.0,4,Gas,CAEB,A5 Quattro Cabriolet,4 Cylinders F 2.0L FI Turbo DOHC,A5 Quattro Cabriolet,2.0L 1984CC L4 FI Turbo VIN: CAEB,A5,4-1984 2.0L DOHC,A5 Quattro Cabriolet,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAEB - 4 valve DOHC
Audi,allroad Premium Plus,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC,"",2.0,4,Flex,CPMA,Allroad Premium Plus Quattro,4 Cylinders 2.0L Turbo FFV DOHC,allroad Premium Plus,2.0L 1984CC L4 FI Turbo,ALLROAD,4-1984 2.0L DOHC,allroad Premium Plus,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC
Audi,A6 Prestige Quattro,6 Cylinders G 3.0L FI SC DOHC,autozone,3.0,6,,G,A6 Prestige Quattro,6 Cylinders G 3.0L FI SC DOHC,A6 Quattro Prestige,3.0L 2995CC V6 FI Supercharged VIN: CTUA,A6,V6-2995 3.0L DOHC,A6 Quattro PRESTIGE,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUA - 4 valve DOHC
Audi,Q5 Hybrid AWD (Can),4 Cylinders 2.0L Turbo HEV (Can),autozone,2.0,4,Hybrid,"",Q5 Hybrid AWD (Can),4 Cylinders 2.0L Turbo HEV (Can),Q5 Hybrid Prestige,2.0L 1984CC L4 Hybrid Turbo VIN: CHJA,Q5 HYBRID,4-1984 2.0L DOHC,Q5 Hybrid Prestige,L4 - 2.0L 1984cc 121ci ELECTRIC/GAS MFI Turbocharged type CHJA - 4 valve DOHC
Audi,A6 Quattro PRESTIGE,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUA - 4 valve DOHC,"",3.0,6,Gas,CTUA,A6 Quattro (Can),6 Cylinders 3.0L FI SC DOHC(Can),A6 Quattro Prestige,3.0L 2995CC V6 FI Supercharged VIN: CTUA,A6,V6-2995 3.0L DOHC,A6 Quattro PRESTIGE,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUA - 4 valve DOHC
Audi,Q7 TDI Premium Plus,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CNRB - 4 valve DOHC,"",3.0,6,Diesel,CNRB,Q7 TDI Premium Plus AWD,6 Cylinders M 3.0L Turbo Dsl DOHC,Q7 TDI Premium Plus,3.0L 2967CC V6 Diesel Turbo VIN: CNRB,Q7,V6-2967 3.0L Dsl,Q7 TDI Premium Plus,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CNRB - 4 valve DOHC
Audi,TT Quattro PRESTIGE,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CETA - 4 valve DOHC,"",2.0,4,Gas,CETA,TT Prestige Quattro,4 Cylinders F 2.0L FI Turbo DOHC,TT Quattro Prestige,2.0L 1984CC L4 FI Turbo VIN: CETA,TT,4-1984 2.0L DOHC,TT Quattro PRESTIGE,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CETA - 4 valve DOHC
Audi,A6 Premium Quattro,4 Cylinders F 2.0L FI Turbo DOHC,autozone,2.0,4,,F,A6 Premium Quattro,4 Cylinders F 2.0L FI Turbo DOHC,A6 Premium,2.0L 1984CC L4 FI Turbo VIN: CAEB,A6,4-1984 2.0L DOHC,A6 Premium,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAEB - 4 valve DOHC
Audi,A6 Premium Quattro,6 Cylinders G 3.0L FI SC DOHC,autozone,3.0,6,,G,A6 Premium Quattro,6 Cylinders G 3.0L FI SC DOHC,,,A6,V6-2995 3.0L DOHC,,
Audi,Q7 TDI Premium AWD,6 Cylinders M 3.0L Turbo Dsl DOHC,autozone,3.0,6,Diesel,M,Q7 TDI Premium AWD,6 Cylinders M 3.0L Turbo Dsl DOHC,Q7 TDI Premium,3.0L 2967CC V6 Diesel Turbo VIN: CNRB,Q7,V6-2995 3.0L DOHC,Q7 TDI Premium,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CNRB - 4 valve DOHC
Audi,A6 Quattro Premium,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAEB - 4 valve DOHC,"",2.0,4,Gas,CAEB,A6 Quattro (Can),4 Cylinders 2.0L Turbo DOHC(Can),A6 Quattro Premium,2.0L 1984CC L4 FI Turbo VIN: CAEB,A6,4-1984 2.0L DOHC,A6 Quattro Premium,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAEB - 4 valve DOHC
Audi,A6 Quattro Premium,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUA - 4 valve DOHC,"",3.0,6,Gas,CTUA,A6 Quattro (Can),6 Cylinders 3.0L FI SC DOHC(Can),A6 Quattro Premium,3.0L 2995CC V6 FI Supercharged VIN: CTUA,A6,V6-2995 3.0L DOHC,A6 Quattro Premium,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUA - 4 valve DOHC
Audi,Q5 Hybrid Prestige,L4 - 2.0L 1984cc 121ci ELECTRIC/GAS MFI Turbocharged type CHJA - 4 valve DOHC,"",2.0,4,Hybrid,CHJA,Q5 Hybrid Prestige AWD,4 Cylinders 2.0L MFI Turbo HEV,Q5 Hybrid Prestige,2.0L 1984CC L4 Hybrid Turbo VIN: CHJA,Q5 HYBRID,4-1984 2.0L DOHC,Q5 Hybrid Prestige,L4 - 2.0L 1984cc 121ci ELECTRIC/GAS MFI Turbocharged type CHJA - 4 valve DOHC
Audi,A8 L W12 Quattro,12 Cylinders 6.3L DI DOHC,autozone,6.3,12,,"",A8 L W12 Quattro,12 Cylinders 6.3L DI DOHC,A8 Quattro L W12,6.3L 6229CC W12 FI VIN: CEJA,A8,12-6299 6.3L DOHC,A8 Quattro L W12,W12 - 6.3L 6299cc 384ci GAS DI type CEJA - 4 valve DOHC
Audi,Q7 Quattro (Can),6 Cylinders 3.0L FI SC DOHC(Can),autozone,3.0,6,,"",Q7 Quattro (Can),6 Cylinders 3.0L FI SC DOHC(Can),Q7 Prestige,3.0L 2995CC V6 FI Supercharged VIN: CTWA,Q7,V6-2995 3.0L DOHC,Q7 TDI Prestige,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CNRB - 4 valve DOHC
Audi,A8 Quattro L W12,W12 - 6.3L 6299cc 384ci GAS DI type CEJA - 4 valve DOHC,"",6.3,12,Gas,CEJA,,,A8 Quattro L W12,6.3L 6229CC W12 FI VIN: CEJA,A8,12-6299 6.3L DOHC,A8 Quattro L W12,W12 - 6.3L 6299cc 384ci GAS DI type CEJA - 4 valve DOHC
Audi,allroad PRESTIGE,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC,"",2.0,4,Flex,CPMA,Allroad Prestige Quattro,4 Cylinders 2.0L Turbo FFV DOHC,allroad Prestige,2.0L 1984CC L4 FI Turbo,ALLROAD,4-1984 2.0L DOHC,allroad PRESTIGE,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC
Audi,A6 Premium Plus,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAEB - 4 valve DOHC,"",2.0,4,Gas,CAEB,A6 Premium Plus,4 Cylinders F 2.0L FI Turbo DOHC,A6 Premium Plus,2.0L 1984CC L4 FI Turbo VIN: CAEB,A6,4-1984 2.0L DOHC,A6 Premium Plus,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAEB - 4 valve DOHC
Audi,allroad Premium,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC,"",2.0,4,Flex,CPMA,Allroad Premium Quattro,4 Cylinders 2.0L Turbo FFV DOHC,allroad Premium,2.0L 1984CC L4 FI Turbo,ALLROAD,4-1984 2.0L DOHC,allroad Premium,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC
Audi,Q5 Premium Plus,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC,"",2.0,4,Flex,CPMA,Q5 Premium Plus AWD,4 Cylinders 2.0L Turbo FFV DOHC,Q5 Premium Plus,2.0L 1984CC L4 FI Turbo VIN: CPMA-Flex,Q5,4-1984 2.0L DOHC,Q5 Premium Plus,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC
Audi,Q5 Premium Plus,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUC - 4 valve DOHC,"",3.0,6,Gas,CTUC,Q5 Premium Plus AWD,6 Cylinders G 3.0L FI SC DOHC,Q5 Premium Plus,3.0L 2995CC V6 FI Supercharged VIN: CTUC,Q5,V6-2995 3.0L DOHC,Q5 Premium Plus,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUC - 4 valve DOHC
Audi,Q7 Premium Plus,V6 - 3.0L 2995cc GAS MFI Supercharged type CTWB - 4 valve DOHC,"",3.0,6,Gas,CTWB,Q7 Premium Plus AWD,6 Cylinders 3.0L FI SC DOHC,Q7 Premium Plus,3.0L 2995CC V6 FI Supercharged VIN: CTWB,Q7,V6-2995 3.0L DOHC,Q7 Premium Plus,V6 - 3.0L 2995cc GAS MFI Supercharged type CTWB - 4 valve DOHC
Audi,Q7 TDI Prestige,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CNRB - 4 valve DOHC,"",3.0,6,Diesel,CNRB,Q7 TDI Prestige AWD,6 Cylinders M 3.0L Turbo Dsl DOHC,Q7 TDI Prestige,3.0L 2967CC V6 Diesel Turbo VIN: CNRB,Q7,V6-2995 3.0L DOHC,Q7 TDI Prestige,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CNRB - 4 valve DOHC
Audi,Q5 Premium AWD,4 Cylinders 2.0L Turbo FFV DOHC,autozone,2.0,4,Flex,"",Q5 Premium AWD,4 Cylinders 2.0L Turbo FFV DOHC,Q5 Premium,2.0L 1984CC L4 FI Turbo VIN: CPMA-Flex,Q5,4-1984 2.0L DOHC,Q5 Premium,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC
Audi,Q7 Premium AWD,6 Cylinders 3.0L FI SC DOHC,autozone,3.0,6,,"",Q7 Premium AWD,6 Cylinders 3.0L FI SC DOHC,Q7 Premium,3.0L 2995CC V6 FI Supercharged VIN: CTWB,Q7,V6-2995 3.0L DOHC,Q7 Premium,V6 - 3.0L 2995cc GAS MFI Supercharged type CTWB - 4 valve DOHC
Audi,Q7 TDI Premium,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CNRB - 4 valve DOHC,"",3.0,6,Diesel,CNRB,Q7 TDI Premium Plus AWD,6 Cylinders M 3.0L Turbo Dsl DOHC,Q7 TDI Premium,3.0L 2967CC V6 Diesel Turbo VIN: CNRB,Q7,V6-2995 3.0L DOHC,Q7 TDI Premium,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CNRB - 4 valve DOHC
Audi,TT Quattro RS,L5 - 2.5L 2480cc 151ci GAS MFI Turbocharged type CEPB - 4 valve DOHC,"",2.5,5,Gas,CEPB,TT RS Quattro,5 Cylinders 2.5L FI Turbo DOHC,TT Quattro RS,2.5L 2480CC L5 FI Turbo VIN: CEPB,,,TT Quattro RS,L5 - 2.5L 2480cc 151ci GAS MFI Turbocharged type CEPB - 4 valve DOHC
Audi,A8 L Quattro,8 Cylinders 4.0L FI Turbo DOHC,autozone,4.0,8,,"",A8 L Quattro,8 Cylinders 4.0L FI Turbo DOHC,A8 Quattro L,4.0L 3993CC V8 FI Turbo VIN: CEUA,A8,V8-3993 4.0L DOHC,A8 Quattro L,V8 - 4.0L 3993cc 243ci GAS DI Turbocharged type CEUA - 4 valve DOHC
Audi,A8 L Quattro,6 Cylinders G 3.0L FI SC DOHC,autozone,3.0,6,,G,A8 L Quattro,6 Cylinders G 3.0L FI SC DOHC,A8 Quattro L,3.0L 2995CC V6 FI Supercharged VIN: CTUB,A8,V6-2995 3.0L DOHC,A8 Quattro L,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUB - 4 valve DOHC
Audi,A5 Cabriolet,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAEB - 4 valve DOHC,"",2.0,4,Gas,CAEB,A5 Cabriolet,4 Cylinders F 2.0L FI Turbo DOHC,A5 Cabriolet,2.0L 1984CC L4 FI Turbo VIN: CAEB,A5,4-1984 2.0L DOHC,A5 Cabriolet,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAEB - 4 valve DOHC
Audi,A8 Quattro L,V8 - 4.0L 3993cc 243ci GAS DI Turbocharged type CEUA - 4 valve DOHC,"",4.0,8,Gas,CEUA,A8 Quattro,8 Cylinders 4.0L FI Turbo DOHC,A8 Quattro L,4.0L 3993CC V8 FI Turbo VIN: CEUA,A8,V8-3993 4.0L DOHC,A8 Quattro L,V8 - 4.0L 3993cc 243ci GAS DI Turbocharged type CEUA - 4 valve DOHC
Audi,A8 Quattro L,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUB - 4 valve DOHC,"",3.0,6,Gas,CTUB,A8 Quattro,6 Cylinders G 3.0L FI SC DOHC,A8 Quattro L,3.0L 2995CC V6 FI Supercharged VIN: CTUB,A8,V6-2995 3.0L DOHC,A8 Quattro L,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUB - 4 valve DOHC
Audi,S5 Cabriolet,V6 - 3.0L 2995cc GAS DI Supercharged type CGXC - 4 valve DOHC,"",3.0,6,Gas,CGXC,S5 Quattro Cabriolet,6 Cylinders G 3.0L FI SC DOHC,S5 Cabriolet,3.0L 2995CC V6 FI Supercharged VIN: CGXC,S5,V6-2995 3.0L DOHC,S5 Cabriolet,V6 - 3.0L 2995cc GAS DI Supercharged type CGXC - 4 valve DOHC
Audi,TT Quattro S,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CDMA - 4 valve DOHC,"",2.0,4,Gas,CDMA,TT Prestige Quattro,4 Cylinders F 2.0L FI Turbo DOHC,TT Quattro S,2.0L 1984CC L4 FI Turbo VIN: CDMA,TT,4-1984 2.0L DOHC,TT Quattro S,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CDMA - 4 valve DOHC
Audi,TTS Quattro,4 Cylinders 1 2.0L FI Turbo DOHC,autozone,2.0,4,,1,TTS Quattro,4 Cylinders 1 2.0L FI Turbo DOHC,TT Quattro S,2.0L 1984CC L4 FI Turbo VIN: CDMA,TTS,4-1984 2.0L DOHC,TT Quattro S,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CDMA - 4 valve DOHC
Audi,Q5 PRESTIGE,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUC - 4 valve DOHC,"",3.0,6,Gas,CTUC,Q5 Prestige AWD,6 Cylinders G 3.0L FI SC DOHC,Q5 Prestige,3.0L 2995CC V6 FI Supercharged VIN: CTUC,Q5,V6-2995 3.0L DOHC,Q5 PRESTIGE,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUC - 4 valve DOHC
Audi,Q7 PRESTIGE,V6 - 3.0L 2995cc GAS MFI Supercharged type CTWA - 4 valve DOHC,"",3.0,6,Gas,CTWA,Q7 Prestige AWD,6 Cylinders 3.0L FI SC DOHC,Q7 Prestige,3.0L 2995CC V6 FI Supercharged VIN: CTWA,Q7,V6-2995 3.0L DOHC,Q7 PRESTIGE,V6 - 3.0L 2995cc GAS MFI Supercharged type CTWA - 4 valve DOHC
Audi,A4 Quattro,4 Cylinders 2.0L Turbo FFV DOHC,autozone,2.0,4,Flex,"",A4 Quattro,4 Cylinders 2.0L Turbo FFV DOHC,A4 Quattro,2.0L 1984CC L4 FI Turbo VIN: CPMA-Flex,A4,4-1984 2.0L DOHC,A4 Quattro,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC
Audi,A4 Quattro,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC,"",2.0,4,Flex,CPMA,A4 Quattro,4 Cylinders F 2.0L FI Turbo DOHC,A4 Quattro,2.0L 1984CC L4 FI Turbo VIN: CPMA-Flex,A4,4-1984 2.0L DOHC,A4 Quattro,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMA - 4 valve DOHC
